/*
**
**  Swift/XRT light curve for PKS 0502+049.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   54850.516530       0.435502        0.01923        0.00199        0.09276     1
   56364.232492       0.202151        0.04893        0.00453        0.09829     1
   56892.948177       0.068633        0.11934        0.00747        0.23006     1
   56893.827861       0.035805        0.12267        0.00751        0.46250     1
   56899.239735       0.041615        0.09328        0.00665        0.39481     1
   56900.239014       0.041514        0.11009        0.00721        0.38116     1
   56910.052844       0.068836        0.13555        0.00641        0.38694     1
   56912.859654       0.076418        0.20356        0.00718        0.37312     1
   57061.852742       0.065946        0.11532        0.00545        0.42610     1
   57063.679188       0.235342        0.12151        0.00577        0.11533     1
   57066.489524       0.072903        0.10161        0.00623        0.26903     1
   57069.289436       0.073484        0.11611        0.01005        0.11557     1
   57070.285038       0.072584        0.13822        0.00713        0.26552     1
   57072.552131       0.009645        0.11375        0.00977        0.98448     1
   57081.569890       0.038580        0.11692        0.00893        0.45101     1
   57083.393567       0.468896        0.08992        0.00723        0.02718     1
   57084.886613       0.100676        0.08576        0.00612        0.16631     1
   57085.233320       0.040265        0.08506        0.00749        0.46379     1
   57105.258271       0.039408        0.20499        0.01032        0.49568     1
   57108.355954       0.073891        0.14058        0.00751        0.24826     1
   57109.484070       0.005462        0.10372        0.01209        0.95963     1
   57110.552565       0.473094        0.12492        0.00851        0.02693     1
   57112.349989       0.006260        0.12013        0.01205        0.96992     1
   57113.886486       0.006566        0.08100        0.01774        0.96705     1
   57114.015666       0.005825        0.11729        0.01246        0.97493     1
   57115.874379       0.006173        0.13281        0.01294        0.97059     1
   57116.339149       0.004561        0.10757        0.01346        0.96491     1
   57117.403094       0.005955        0.10427        0.01280        0.94913     1
   57118.272976       0.006159        0.08465        0.01046        0.95047     1
   57119.199008       0.005796        0.10547        0.01182        0.96992     1
   57120.537226       0.009282        0.08507        0.00999        0.74153     1
   57121.138839       0.006260        0.13155        0.01248        0.97677     1
