/*
**
**  Swift/XRT light curve for PKS 2023-07.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   54179.885772       0.037824        0.03132        0.00516        0.23579     1
   54180.857118       0.140084        0.03411        0.00360        0.15801     1
   54182.525432       0.474503        0.03669        0.00324        0.06095     1
   54806.299776       0.239757        0.03899        0.00288        0.18264     1
   54808.307765       0.240106        0.03896        0.00318        0.18250     1
   54906.700798       0.106109        0.03146        0.00499        0.11093     1
   54908.145874       0.135334        0.03157        0.00399        0.11616     1
   55678.340413       0.000291        0.24734       -1.00000        0.87542     1
   55678.516923       0.110132        0.06322       -1.00000        0.01462     1
   57474.214988       0.072526        0.07187        0.00605        0.22779     1
   57477.314122       0.039669        0.04275        0.00676        0.27804     1
   57482.497654       0.103029        0.05226        0.00652        0.16312     1
   57493.186511       0.038594        0.11653        0.00766        0.38482     1
   57494.125627       0.037548        0.09512        0.00669        0.44063     1
   57495.127639       0.104278        0.09521        0.00667        0.15630     1
   57496.117972       0.036749        0.08056        0.00862        0.39252     1
   57497.177049       0.043053        0.06156        0.00689        0.31035     1
   57498.205071       0.060876        0.09065        0.00625        0.28324     1
   58009.827908       0.070289        0.07277        0.00571        0.23834     1
   58010.822346       0.068618        0.05571        0.00572        0.20714     1
   58011.848483       0.040381        0.05334        0.00531        0.38391     1
   58016.808205       0.069243        0.05318        0.00495        0.24192     1
   58017.831057       0.033452        0.05015        0.00542        0.42061     1
   58018.823978       0.040613        0.04678        0.00508        0.36611     1
   58029.670459       0.067994        0.05288        0.00597        0.24680     1
   58038.880356       0.093573        0.03895        0.00446        0.17837     1
   58039.949151       0.166084        0.03441        0.00436        0.09488     1
   58040.751333       0.105586        0.03176        0.00389        0.15843     1
