/*
**
**  Swift/XRT light curve for BL Lacertae.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   55745.413116       0.038943        0.37756        0.01477        0.31746     1
   55746.406781       0.036938        0.41087        0.01989        0.28256     1
   55747.409561       0.036938        0.35574        0.01780        0.29832     1
   55753.584495       0.038405        0.42050        0.01739        0.27901     1
   55760.609788       0.041586        0.42620        0.01703        0.26423     1
   55768.970986       0.028964        0.36470        0.02249        0.23656     1
   55806.322636       0.005810        0.42258        0.02351        0.94896     1
   55813.954212       0.006086        0.43510        0.02322        0.97028     1
   55836.899262       0.004881        0.42036        0.02533        0.97042     1
   55841.362146       0.005883        0.53877        0.02820        0.97764     1
   55848.116541       0.005636        0.70920        0.04019        0.94023     1
   55855.348394       0.005738        0.85831        0.04420        0.96918     1
   55862.614367       0.232814        0.92340        0.05748        0.01443     1
   55876.345216       0.006159        0.81213        0.04168        0.95545     1
   55883.433628       0.005926        0.53712        0.02557        0.98197     1
   55890.800809       0.006115        0.61759        0.02961        0.97459     1
   55897.009136       0.006812        0.55645        0.03064        0.90148     1
   55903.351086       0.269723        0.45006        0.02484        0.02764     1
   55904.790387       0.037098        0.51691        0.02896        0.16598     1
   55908.814040       0.092004        0.64423        0.02237        0.11963     1
   55918.286633       0.005679        0.62219        0.02829        0.97676     1
   55925.221554       0.000828        0.64142        0.09843        0.96755     1
   56027.843108       0.055458        0.65439        0.01783        0.30330     1
   56029.209715       0.043053        0.57674        0.01642        0.38843     1
   56095.413875       0.005534        0.51677        0.02668        0.96832     1
   56102.390923       0.038246        0.46649        0.02054        0.21275     1
   56108.466064       0.032523        0.49102        0.02182        0.22855     1
   56175.936545       0.005752        0.60021        0.02788        0.97784     1
   56176.940437       0.005723        0.61907        0.02859        0.96927     1
   56177.663703       0.003617        0.74375        0.05131        0.96098     1
   56178.677453       0.005723        0.62000        0.02900        0.97862     1
   56179.604038       0.002193        0.46825        0.04001        0.98091     1
   56180.211239       0.001235        0.48153        0.05398        0.97816     1
   56182.151219       0.005694        0.60412        0.02834        0.98143     1
   56183.545571       0.005592        0.62507        0.02917        0.97815     1
   56184.543577       0.005679        0.65305        0.02918        0.97673     1
   56191.760245       0.002949        0.81992        0.05411        0.96591     1
   56199.837588       0.005433        0.48228        0.02587        0.97815     1
   56205.299775       0.037723        0.35557        0.02904        0.17783     1
   56212.529588       0.005825        0.51190        0.03881        0.93802     1
   56220.616692       0.006202        0.67806        0.03732        0.97141     1
   56226.776869       0.005752        0.93642        0.04533        0.96239     1
   56227.169801       0.005868        1.04446        0.04733        0.97665     1
   56228.639280       0.005825        1.14756        0.04943        0.97468     1
   56229.641353       0.005854        0.97138        0.04562        0.97114     1
   56230.643480       0.005781        1.13920        0.05025        0.96978     1
   56231.643394       0.003791        1.19759        0.06265        0.95760     1
   56232.725362       0.005854        1.02520        0.04740        0.96755     1
   56233.649997       0.005549        0.86416        0.04569        0.96091     1
   56234.651386       0.005549        0.77779        0.04212        0.96373     1
   56235.653436       0.006260        0.77271        0.03922        0.96978     1
   56236.655234       0.005868        0.84174        0.04260        0.97790     1
   56237.592027       0.005868        1.10846        0.04946        0.96923     1
   56238.658262       0.005607        1.14358        0.05413        0.96408     1
   56239.591433       0.005767        1.04867        0.05005        0.96987     1
   56240.124650       0.005897        1.10095        0.03931        0.94946     0
   56241.128646       0.006768        1.16251        0.03784        0.93245     0
   56242.862618       0.005405        1.31553        0.07676        0.91006     0
   56243.800639       0.008359        1.09429        0.03712        0.91485     0
   56244.867992       0.005576        0.91687        0.03760        0.93513     0
   56245.667607       0.003267        0.88207        0.04775        0.93446     0
   56246.869726       0.005955        1.10354        0.03932        0.93780     0
   56247.807144       0.006042        1.02667        0.03773        0.93630     0
   56248.806474       0.005981        1.03159        0.03831        0.92840     0
   56249.807863       0.005984        1.11472        0.03941        0.93037     0
   56250.814744       0.005828        0.98658        0.03750        0.94191     0
   56251.813876       0.007633        1.20707        0.03684        0.92418     0
   56252.951608       0.006016        1.06159        0.03892        0.92208     0
   56253.623614       0.006218        1.19406        0.03975        0.95626     0
   56255.819146       0.005836        1.02919        0.03969        0.90977     0
   56256.820054       0.006299        0.90725        0.03480        0.92283     0
   56257.822440       0.006010        0.75119        0.03956        0.92441     0
   56258.895706       0.005666        0.98939        0.05769        0.91931     0
   56259.896513       0.006247        1.16322        0.03975        0.93516     0
   56260.234025       0.006933        1.20519        0.03825        0.94449     0
   56261.898662       0.006878        1.37078        0.04524        0.93353     0
   56262.829822       0.004714        1.29235        0.06554        0.91896     0
   56263.098306       0.005836        1.24095        0.04212        0.94051     0
   56264.233724       0.005842        1.11278        0.03967        0.93462     0
   56265.246305       0.006476        1.14322        0.03800        0.94415     0
   56266.304287       0.006817        1.14422        0.05093        0.93336     0
   56267.105091       0.005987        1.58707        0.07104        0.92025     0
   56268.655384       0.005726        1.81941        0.04769        0.96513     0
   56269.376510       0.006126        1.60972        0.09480        0.91875     0
   56270.248689       0.006128        1.33080        0.04026        0.95279     0
   56271.684378       0.024239        1.47119        0.04564        0.20627     0
   56272.617493       0.372778        0.89726        0.01534        0.11515     0
   56273.487323       0.439728        0.74846        0.01349        0.11356     0
   56274.323659       0.005495        0.73606        0.03376        0.93628     0
   56275.530482       0.005634        0.74789        0.03811        0.93426     0
   56276.533916       0.005666        0.74052        0.03341        0.91573     0
   56277.464626       0.006881        0.87116        0.03348        0.92641     0
   56278.068101       0.006881        0.77346        0.03061        0.93019     0
   56279.267662       0.005258        0.61194        0.04137        0.91855     0
   56280.482199       0.006652        0.68744        0.02923        0.93171     0
   56281.473602       0.005553        0.62560        0.03110        0.92027     0
   56282.348413       0.006418        0.61921        0.02847        0.93959     0
   56283.149800       0.006444        0.78239        0.03220        0.93803     0
   56284.550400       0.005830        0.58612        0.03201        0.92457     0
   56285.881787       0.005694        0.79175        0.03786        0.89787     0
   56286.960041       0.007312        0.82742        0.03291        0.91888     0
   56287.353554       0.006126        0.82594        0.03353        0.93718     0
   56288.762953       0.005784        0.77974        0.03383        0.93897     0
   56289.488833       0.005579        0.78857        0.03449        0.92998     0
   56290.491177       0.004656        0.87911        0.04015        0.93221     0
   56291.698411       0.005723        0.86219        0.03547        0.95147     0
   56292.224843       0.006389        0.87208        0.04238        0.92437     0
   56293.632647       0.005547        0.80524        0.03497        0.94210     0
   56294.961736       0.006276        0.95510        0.03938        0.93592     0
   56296.768379       0.005900        1.18731        0.04125        0.93526     0
   56297.700478       0.005061        0.91390        0.03931        0.92853     0
   56298.501996       0.005663        1.34347        0.04169        0.95554     0
   56299.511563       0.006450        1.46468        0.05411        0.93091     0
   56300.509839       0.006102        1.07377        0.03634        0.95306     0
   56301.240250       0.005553        1.06569        0.04005        0.94581     0
   56302.974845       0.005694        1.32734        0.04102        0.95630     0
   56303.723348       0.471785        1.28403        0.01689        0.12676     0
   56305.179079       0.005639        1.54022        0.04503        0.96049     0
   56306.981216       0.005547        1.29200        0.04095        0.95357     0
   56307.782901       0.005292        1.13324        0.04275        0.91908     0
   56308.859905       0.006065        0.82456        0.03436        0.92366     0
   56309.334466       0.005813        0.71679        0.03228        0.94126     0
   56310.268874       0.006126        0.82569        0.03338        0.94851     0
   56311.069884       0.005813        0.85844        0.03551        0.93878     0
   56312.138321       0.006123        1.00377        0.03667        0.94660     0
   56313.206580       0.005677        0.74696        0.03331        0.95056     0
   56314.927342       0.005286        0.62710        0.03148        0.93706     0
   56315.332632       0.000694        0.53415        0.07603        0.92966     0
   56316.462898       0.005628        0.71664        0.03249        0.95064     0
   56317.829714       0.035527        0.72119        0.03956        0.12126     0
   56318.399926       0.004910        0.66358        0.03401        0.93695     0
   56319.202098       0.005350        0.62402        0.03145        0.93672     0
   56320.202783       0.005547        0.66897        0.03207        0.95253     0
   56321.205561       0.006241        0.60160        0.02827        0.94344     0
   56322.002759       0.000436        0.49110        0.08998        0.99892     1
   56322.008780       0.005069        0.56748        0.03035        0.94977     0
   56323.012592       0.006152        0.52507        0.02665        0.94026     0
   56326.960467       0.006155        0.58386        0.02840        0.92572     0
   56333.100024       0.006218        0.70654        0.03140        0.92601     0
   56340.590223       0.005605        0.70565        0.06387        0.92204     0
   56347.936637       0.005694        0.90659        0.03724        0.91717     0
   56354.598877       0.005981        0.84327        0.03243        0.94146     0
   56361.477450       0.005651        0.73670        0.03298        0.93651     0
   56368.359580       0.005668        0.63723        0.03108        0.92956     0
   56375.032530       0.006354        0.79024        0.03012        0.95902     0
   56382.754144       0.106241        0.66290        0.02587        0.07241     0
   56389.662553       0.005460        0.68879        0.03274        0.93641     0
   56400.020377       0.006016        0.57840        0.02890        0.92689     0
   56407.697188       0.005547        0.73399        0.03379        0.91601     0
   56414.841023       0.006852        0.85426        0.03203        0.95186     0
   56416.177589       0.005781        0.63010        0.03026        0.93694     0
   56417.179444       0.005781        0.67482        0.03287        0.93594     0
   56418.569184       0.005781        0.71353        0.03191        0.94444     0
   56419.847221       0.006939        0.62519        0.02745        0.94871     0
   56420.514070       0.201345        0.64235        0.02855        0.03086     0
   56421.981730       0.005749        0.58780        0.02920        0.92904     0
   56428.950508       0.038362        0.82659        0.03955        0.23717     0
   56435.732201       0.005260        0.67571        0.03370        0.92409     0
   56442.145668       0.005726        0.78084        0.03361        0.93886     0
   56449.363134       0.005611        0.61465        0.03244        0.92367     0
   56456.839184       0.005929        0.71777        0.03171        0.93753     0
   56463.432970       0.206612        0.68730        0.02618        0.03805     0
   56470.575241       0.006010        0.64093        0.03234        0.92345     0
   56477.386405       0.005255        0.53539        0.03180        0.93062     0
   56480.457354       0.005836        0.67667        0.03154        0.93257     0
   56484.865311       0.005489        0.64413        0.04383        0.90933     0
   56491.153131       0.005897        0.62455        0.03107        0.94112     0
   56498.496234       0.005810        0.62774        0.03048        0.92032     0
   56505.228993       0.132928        0.66399        0.05460        0.03934     0
   56512.039235       0.005203        0.62037        0.03170        0.94494     0
   56519.780446       0.004971        0.51219        0.02752        0.93714     0
   56526.783955       0.005608        0.72682        0.03334        0.92673     0
   56535.259549       0.005026        0.57073        0.02867        0.95279     0
   56537.403863       0.005842        0.51739        0.02737        0.92719     0
   56541.445330       0.167170        0.51052        0.02895        0.04414     0
   56544.347076       0.005472        0.49435        0.02631        0.94077     0
   56548.148440       0.005697        0.52719        0.02817        0.91772     0
   56551.757948       0.005929        0.49234        0.02524        0.94485     0
   56555.024039       0.005781        0.52885        0.02783        0.94645     0
   56558.153489       0.006212        0.56136        0.03753        0.92035     0
   56561.622842       0.005781        0.48403        0.02485        0.94244     0
   56562.225498       0.005752        0.38400        0.02387        0.92757     0
   56563.170059       0.007028        0.45783        0.02360        0.91313     0
   56564.159365       0.006589        0.46799        0.02311        0.93588     0
   56565.159698       0.006273        0.46745        0.02806        0.91559     0
   56566.165639       0.005868        0.41281        0.02460        0.92357     0
   56567.191906       0.034117        0.44031        0.04342        0.05231     0
   56568.164041       0.006068        0.47989        0.02580        0.93038     0
   56569.231403       0.003993        0.41799        0.03004        0.92402     0
   56572.166669       0.006215        0.40029        0.03448        0.92505     0
   56576.237868       0.005868        0.43434        0.03560        0.95811     1
   56579.176309       0.005621        0.36967        0.02197        0.96727     1
   56586.517834       0.071015        0.37470        0.01884        0.11040     1
   56589.199327       0.001874        0.40343        0.04602        0.97567     1
   56592.127931       0.006086        0.39587        0.02488        0.95943     1
   56598.209594       0.007059        0.50189        0.02370        0.97749     1
   56601.136338       0.005984        0.39363        0.02858        0.97319     1
   56604.612190       0.005839        0.35222        0.02101        0.97406     1
   56607.744392       0.005578        0.36143        0.02178        0.97028     1
   56611.883288       0.005578        0.32152        0.02042        0.98450     1
   56618.090656       0.007916        0.40393        0.01963        0.97795     1
   56621.816365       0.005127        0.43542        0.02477        0.98538     1
   56623.252274       0.040076        0.37853        0.02229        0.13559     1
   56624.850506       0.036967        0.37580        0.01939        0.19169     1
   56626.566742       0.006130        0.43150        0.02326        0.97813     1
   56627.429942       0.006144        0.41043        0.02226        0.97136     1
   56629.890053       0.005767        0.40010        0.02257        0.97505     1
   56630.890120       0.005709        0.42261        0.02508        0.95461     1
   56631.890458       0.006057        0.38120        0.02162        0.96433     1
   56632.694530       0.661010        0.40030        0.02920        0.00654     1
   56635.302870       0.006144        0.35202        0.02052        0.96242     1
   56641.234923       0.136597        0.29816        0.01896        0.04446     1
   56644.988869       0.004169        0.29232        0.02422        0.95511     1
   56645.510636       0.006667        0.35505        0.03050        0.96732     1
   56646.650488       0.005752        0.31973        0.02035        0.96727     1
   56647.309929       0.006043        0.27518        0.01854        0.93283     1
   56648.048418       0.006420        0.31361        0.01888        0.96478     1
   56649.511809       0.004852        0.26277        0.02058        0.96513     1
   56653.648855       0.001932        0.30130        0.03635        0.97212     1
   56656.850129       0.006072        0.28348        0.01841        0.97109     1
   56660.597352       0.006115        0.24593        0.01888        0.94574     1
   56663.851123       0.007887        0.30115        0.01774        0.96540     1
   56670.467469       0.006144        0.20604        0.01577        0.95345     1
   56672.787136       0.005215        0.21420        0.01721        0.97816     1
   56674.186898       0.005462        0.24066        0.01911        0.96826     1
   56677.520850       0.005534        0.27872        0.01928        0.96908     1
   56681.522649       0.005796        0.25539        0.01805        0.96988     1
   56684.936650       0.006377        0.25846        0.01728        0.97615     1
   56688.408188       0.005679        0.24302        0.01793        0.97197     1
   56690.400006       0.003457        0.22814        0.02271        0.93797     1
   56695.207694       0.006144        0.19875        0.01592        0.95499     1
   56698.620484       0.005854        0.32390        0.02002        0.97743     1
   56702.687873       0.005825        0.17580        0.01496        0.95959     1
   56705.351238       0.006362        0.27124        0.01790        0.96795     1
   56710.048589       0.710411        0.24084        0.01056        0.02391     1
   56713.486670       0.004982        0.25128        0.01973        0.95376     1
   56716.147022       0.005011        0.22049        0.01841        0.95941     1
   56719.481125       0.005665        0.24961        0.01819        0.94913     1
   56723.010906       0.005709        0.18846        0.01567        0.95420     1
   56726.743482       0.005796        0.20572        0.01631        0.97238     1
   56730.482618       0.005563        0.21793        0.01705        0.95845     1
   56733.281901       0.005578        0.24658        0.02305        0.95393     1
   56737.212684       0.005360        0.30189        0.02052        0.95944     1
   56740.147695       0.005767        0.25620        0.01809        0.97734     1
   56744.092857       0.005723        0.37203        0.03180        0.93073     1
   56747.824179       0.005636        0.34345        0.03299        0.94024     1
   56751.890040       0.005781        0.30966        0.02008        0.96336     1
   56754.887027       0.006028        0.29587        0.01902        0.96412     1
   56758.095684       0.005679        0.27335        0.02082        0.97165     1
   56761.358989       0.005578        0.27020        0.01889        0.98179     1
   56765.953084       0.005941        0.26821        0.01834        0.97592     1
   56768.617197       0.072366        0.26761        0.01695        0.11300     1
   56772.930907       0.035733        0.33122        0.01860        0.19507     1
   56774.893614       0.005636        0.28324        0.01987        0.97423     1
   56779.352494       0.002193        0.34447        0.03460        0.94317     1
   56782.824121       0.005723        0.32658        0.02060        0.96198     1
