/*
**
**  Swift/XRT light curve for LS I +61 303.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   55472.670807       0.006231        0.07973        0.00990        0.96930     1
   55476.350254       0.006667        0.10757        0.01101        0.97336     1
   55481.369802       0.068531        0.22503        0.01498        0.16187     1
   55482.378811       0.071305        0.19781        0.01147        0.15764     1
   55483.489163       0.102448        0.27718        0.01253        0.12910     1
   55484.429638       0.039756        0.32804        0.01405        0.31184     1
   55485.371364       0.098744        0.29778        0.01344        0.12038     1
   55486.377151       0.036720        0.36345        0.01427        0.35227     1
   55491.761407       0.007335        0.37865        0.01959        0.95782     1
   55498.186235       0.005389        0.03683        0.00957        0.98079     1
   55505.528221       0.006507        0.10982        0.01602        0.97142     1
   55512.419371       0.007684        0.19606        0.01433        0.96218     1
   55518.706728       0.007829        0.36164        0.01855        0.97577     1
   55528.212093       0.008004        0.05721        0.00918        0.96496     1
   55540.203049       0.005258        0.36851        0.02686        0.94092     1
   55547.560638       0.007379        0.43113        0.02814        0.97431     1
   55554.046449       0.005621        0.02469        0.00638        0.98466     1
   55561.065904       0.007016        0.20164        0.01456        0.97159     1
   55568.898135       0.006725        0.36017        0.01979        0.97914     1
   55575.184282       0.007379        0.46006        0.02148        0.96875     1
   55582.344249       0.007117        0.06831        0.00849        0.96896     1
   55589.115834       0.004822        0.19561        0.01763        0.93868     1
   55835.859342       0.037185        0.33983        0.02008        0.16875     1
   55842.652402       0.005215        0.26393        0.01954        0.97496     1
   55856.581836       0.005650        0.10984        0.01224        0.96430     1
   55870.280309       0.073833        0.25853        0.01689        0.11736     1
   55877.825959       0.005984        0.21612        0.01872        0.97104     1
   55884.252675       0.006319        0.12460        0.01565        0.96509     1
   55891.262357       0.005665        0.46111        0.03272        0.95535     1
   55897.389725       0.036619        0.34152        0.02042        0.16533     1
   55907.399458       0.005389        0.30576        0.02064        0.96801     1
   55911.215572       0.005244        0.11670        0.01291        0.96964     1
   55912.150974       0.005229        0.12990        0.01465        0.96898     1
   55913.220428       0.005244        0.22470        0.01809        0.96400     1
   55914.189715       0.038725        0.15499        0.01052        0.26314     1
   55915.189170       0.039960        0.20059        0.01194        0.37842     1
   55917.188148       0.039611        0.25850        0.01196        0.34796     1
   55918.191282       0.042051        0.27993        0.01237        0.32081     1
   55919.133961       0.040308        0.32272        0.01360        0.34032     1
   55920.157982       0.002513        0.08510        0.01613        0.96424     1
   55921.176721       0.000334        0.32750       -1.00000        0.83975     1
   55922.200834       0.039422        0.14666        0.00870        0.35095     1
   55923.177317       0.066425        0.17450        0.01044        0.17487     1
   55924.048838       0.003893        1.38718       -1.00000        0.04132     1
   55925.218699       0.036837        0.16690        0.01794        0.10254     1
   55926.144470       0.046496        0.16762        0.01067        0.23860     1
   55937.277096       0.006217        0.17695        0.01461        0.96801     1
   55940.139012       0.006101        0.18316        0.01516        0.97505     1
   55941.115730       0.039800        0.17930        0.01170        0.24364     1
   55942.119311       0.037621        0.24781        0.01411        0.26458     1
   55944.122165       0.036837        0.26915        0.01368        0.28729     1
   55946.124373       0.037418        0.23701        0.01249        0.30508     1
   55947.158692       0.005868        0.19599        0.01623        0.97040     1
   55954.328449       0.071538        0.16521        0.01211        0.11147     1
   55962.596372       0.104017        0.28948        0.00837        0.40569     1
   56206.599321       0.005491        0.09583        0.01192        0.96804     1
   56215.900929       0.005316        0.22495        0.01766        0.96279     1
   56219.107160       0.002324        0.18488        0.02480        0.93424     1
   56227.667470       0.002644        0.17412        0.02267        0.95188     1
   56234.500776       0.026277        0.18203        0.01493        0.22711     1
   56248.155087       0.006696        0.21307        0.01770        0.96068     1
   56255.429383       0.005999        0.38506        0.02186        0.97291     1
   56262.111161       0.004067        0.12205        0.01538        0.96045     1
   56269.339738       0.063011        0.31996        0.02139        0.08161     1
   56270.210556       0.008149        0.26356        0.01566        0.96933     1
   56272.239566       0.037505        0.20264        0.01572        0.19897     1
   56273.180540       0.030562        0.14240        0.01161        0.26705     1
   56275.155440       0.008425        0.15454        0.01195        0.97043     1
   56276.216557       0.008410        0.18850        0.01302        0.98229     1
   56278.151481       0.008904        0.20593        0.01302        0.96468     1
   56279.161559       0.008555        0.17462        0.01227        0.97061     1
   56283.094314       0.006333        0.29529        0.01865        0.97215     1
   56290.366932       0.007335        0.18389        0.01350        0.98214     1
   56297.776073       0.005839        0.08379        0.01846        0.96162     1
   56304.165780       0.036299        0.36533        0.02009        0.17730     1
   56311.131730       0.006420        0.10046        0.01109        0.97228     1
   56320.266795       0.104031        0.32830        0.01799        0.06943     1
   56584.679725       0.005679        0.11216        0.01230        0.97198     1
   56598.890645       0.005868        0.26241        0.02076        0.95823     1
   56605.623988       0.003660        0.29745        0.02464        0.95986     1
   56612.490888       0.005636        0.03752        0.01087        0.96950     1
   56619.190995       0.033975        0.11812        0.01176        0.24482     1
   56620.226964       0.007016        0.08495        0.00962        0.96250     1
   56621.257721       0.038086        0.15005        0.01087        0.24015     1
   56622.260727       0.036459        0.21432        0.01458        0.20340     1
   56623.228792       0.006580        0.23320        0.01627        0.95311     1
   56624.232696       0.006856        0.29445        0.01794        0.96760     1
   56625.231654       0.007205        0.15464        0.01315        0.96912     1
   56626.234519       0.007147        0.21503        0.01491        0.96348     1
   56627.267780       0.036386        0.28000        0.01642        0.20432     1
   56633.426770       0.101678        0.16135        0.02246        0.03043     1
   56634.255358       0.006420        0.09796        0.01152        0.95685     1
   56640.902090       0.037461        0.16893        0.01735        0.18724     1
   56647.930120       0.005984        0.17246        0.01454        0.96847     1
   56654.728409       0.005592        0.36676        0.02581        0.96870     1
   56661.399622       0.005912        0.13143        0.01339        0.94434     1
   56668.739528       0.006304        0.16601        0.01407        0.96325     1
   56675.333532       0.006014        0.19571        0.01557        0.96851     1
   56934.375569       0.004256        0.13394        0.01575        0.95539     1
   56944.776330       0.005578        0.27374        0.02052        0.94239     1
   56948.042381       0.005767        0.36944        0.02219        0.96751     1
   56948.881293       0.037432        0.38905        0.02312        0.20796     1
   56950.307071       0.005752        0.10943        0.01221        0.97711     1
   56951.302382       0.004532        0.12396        0.01426        0.96379     1
   56952.365012       0.005113        0.15203        0.01494        0.95758     1
   56953.297095       0.006377        0.14773        0.01305        0.96142     1
   56954.294913       0.005767        0.15435        0.01678        0.96851     1
   56960.968261       0.004634        0.13832        0.01482        0.97870     1
   56969.274609       0.006609        0.32042        0.01938        0.96866     1
   56975.244924       0.035631        0.41198        0.02092        0.19723     1
   56976.276368       0.006246        0.31719        0.01984        0.97239     1
   56983.256901       0.006260        0.10332        0.01216        0.95304     1
   57000.065676       0.067994        0.32097        0.01516        0.15845     1
   57001.128167       0.070419        0.21620        0.01115        0.18178     1
   57002.152883       0.032508        0.31746        0.01484        0.32463     1
   57003.119132       0.009296        0.30018        0.01899        0.94646     1
