/*
**
**  Swift/XRT light curve for VER J0521+212.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   59171.338534       0.005200        0.05915        0.01016        0.96424     1
   59174.392331       0.005563        0.07217        0.01115        0.96869     1
   59178.786336       0.005316        0.05617        0.01296        0.96480     1
   59181.959400       0.003079        0.12531        0.01796        0.95446     1
   59194.306781       0.004982        0.10160        0.01283        0.96501     1
   59197.373285       0.005171        0.14030        0.01435        0.97248     1
   59200.360425       0.004822        0.14888        0.01559        0.98100     1
   59206.864362       0.002629        0.11333        0.01818        0.98371     1
   59214.100946       0.476116        0.22021        0.01699        0.01348     1
   59220.011577       0.009253        0.31391        0.01639        0.93535     1
   59222.207623       0.004183        0.25256        0.02132        0.98306     1
   59225.193153       0.005447        0.31332        0.02074        0.97343     1
   59227.776509       0.009572        0.34889        0.01648        0.98158     1
   59228.239428       0.003588        0.26251        0.02549        0.95544     1
   59231.232262       0.005200        0.16342        0.01549        0.95808     1
   59250.211745       0.006275        0.17736        0.01445        0.96957     1
   59252.204605       0.005098        0.23025        0.01870        0.98347     1
   59254.123542       0.005621        0.17745        0.01615        0.97712     1
   59256.453100       0.264233        0.25838        0.02280        0.02479     1
   59283.004634       0.002310        0.08420        0.01994        0.85440     1
   59286.182817       0.005331        0.07526        0.01016        0.98598     1
   59939.226511       0.005418        0.03130        0.00701        0.98170     1
