/*
**
**  Swift/XRT light curve for 3C 66A.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   58169.813893       0.171488        0.11340        0.00913        0.06459     1
   58400.304861       0.004822        0.09275        0.01242        0.93961     1
   58403.427748       0.005534        0.07631        0.01040        0.93387     1
   58408.350197       0.005345        0.05664        0.01019        0.95676     1
   58427.267372       0.006173        0.07822        0.00981        0.96235     1
   58431.180966       0.005839        0.08308        0.01071        0.96028     1
   58458.224720       0.005825        0.05532        0.00899        0.95813     1
   58462.210747       0.005897        0.06297        0.00961        0.94093     1
   58511.143304       0.005302        0.11739        0.01302        0.95940     1
   58515.130521       0.006246        0.12994        0.01282        0.94875     1
   58810.169188       0.005084        0.10121        0.01829        0.97937     1
   58814.285463       0.004779        0.11600        0.01383        0.94786     1
   58817.205537       0.005563        0.08074        0.01094        0.92802     1
   58838.248208       0.005868        0.12143        0.01275        0.95792     1
   58840.168456       0.005810        0.11582        0.01236        0.96244     1
   58842.222278       0.006188        0.08149        0.00999        0.95784     1
   58844.080660       0.006144        0.10396        0.01153        0.93869     1
   58850.089622       0.039073        0.12664        0.00960        0.25192     1
   59143.283422       0.044332        0.09654        0.00818        0.24135     1
   59220.075368       0.004474        0.08570        0.01593        0.95944     1
   59524.261608       0.005011        0.07624        0.01109        0.94763     1
   59547.194680       0.032784        0.13633        0.01719        0.10268     1
