/*
**
**  Swift/XRT light curve for PKS 0235+164.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   55952.447610       0.005854        0.02765        0.00803        0.97798     1
   56205.731745       0.005055        0.03310        0.00740        0.97427     1
   56211.692201       0.005665        0.04764        0.00900        0.97426     1
   56218.633213       0.005665        0.04333        0.00819        0.97180     1
   56225.923512       0.006304        0.04692        0.00794        0.96986     1
   56232.462308       0.005723        0.04390        0.00899        0.96870     1
   56239.550435       0.005767        0.03357        0.00700        0.98714     1
   56253.326040       0.037839        0.01994        0.00416        0.25671     1
   56260.174512       0.007408        0.02598        0.00554        0.95668     1
   56267.871403       0.005665        0.04685        0.00828        0.99005     1
   56274.218569       0.005709        0.02419        0.00587        0.98727     1
   56281.756879       0.004212        0.02620        0.00681        0.97990     1
   56288.301266       0.005665        0.02204        0.00589        0.98483     1
   56295.774706       0.005142        0.01929        0.00557        0.98609     1
   56302.217015       0.035747        0.01379        0.00398        0.19823     1
   56309.509743       0.236068        0.02015        0.00381        0.04376     1
   56316.618611       0.005665        0.02605        0.00673        0.98877     1
   56323.426928       0.004300        0.02600        0.00721        0.95392     1
   56568.515203       0.006275        0.03740        0.00708        0.96759     1
   56575.390216       0.006275        0.04240        0.00750        0.97217     1
   56583.171490       0.169454        0.05223        0.00792        0.03540     1
   56589.213086       0.005636        0.03657        0.00947        0.96542     1
   56596.356503       0.002498        0.03770        0.01140        0.97292     1
   56603.917633       0.039291        0.04798        0.00732        0.18816     1
   56617.301751       0.005839        0.04870        0.00836        0.96504     1
   56624.846323       0.000872        0.08092       -1.00000        0.89192     1
   56637.326940       0.268169        0.02090        0.00558        0.02043     1
   56645.193493       0.005796        0.01883        0.00524        0.97034     1
   56652.726180       0.005738        0.01954       -1.00000        0.98982     1
   56673.733874       0.005694        0.04218        0.00734        0.96724     1
   56680.072487       0.005258        0.03444        0.00753        0.97721     1
   56687.941958       0.003167        0.04981        0.01143        0.98230     1
   56893.930175       0.011548        0.08898        0.00754        0.97447     1
   56896.490758       0.037694        0.07610        0.00913        0.26195     1
   56896.799415       1.940137        0.08179        0.00633        0.01123     1
   56897.501086       0.037781        0.08309        0.00797        0.30887     1
   56899.689258       0.037795        0.07538        0.00726        0.27499     1
   56900.535608       0.006014        0.06383        0.00955        0.97059     1
   56901.423289       0.039175        0.09090        0.00773        0.28741     1
   56902.354552       0.037795        0.09683        0.00831        0.27069     1
   56903.354231       0.038783        0.07417        0.00699        0.28637     1
   56932.517099       0.006507        0.03634        0.00915        0.98004     1
   56953.286787       0.002789        0.06121        0.01369        0.95985     1
   56965.611477       0.005738        0.07405        0.02054        0.23356     1
   56974.875957       0.001888        0.06239        0.01882        0.97264     1
   56979.203473       0.005520        0.04898        0.00880        0.97342     1
   56981.466387       0.009964        0.04073        0.00594        0.95995     1
   56988.052820       0.003413        0.05412        0.01183        0.95409     1
   56993.188266       0.004009        0.02972        0.00794        0.97356     1
   57001.577212       0.006101        0.05804        0.00897        0.96977     1
   57009.977397       0.006595        0.06194        0.00896        0.97108     1
   57016.037827       0.005200        0.05237        0.00913        0.97659     1
   57024.547017       0.006406        0.05894        0.00835        0.96813     1
   57051.443559       0.005694        0.04367        0.00842        0.97693     1
   57270.036575       0.034251        0.06755        0.00816        0.21879     1
   57270.757377       0.044680        0.05187        0.00586        0.26010     1
   57271.134320       0.068415        0.05003        0.00805        0.09764     1
   57271.985705       0.008004        0.06423        0.00867        0.97995     1
   57272.214915       0.038522        0.05790        0.00660        0.27816     1
   57272.680835       0.039262        0.07581        0.00716        0.29226     1
   57273.212889       0.036401        0.06806        0.00896        0.18630     1
   57273.678288       0.039044        0.08374        0.00733        0.30004     1
   57274.209264       0.037243        0.07551        0.00746        0.26901     1
   57274.614829       0.033757        0.09506        0.01182        0.14799     1
   57275.182961       0.005229        0.07965        0.01068        0.95890     1
   57276.741348       0.036938        0.06373        0.01054        0.13842     1
   57277.702594       0.005738        0.06544        0.00987        0.97745     1
   57278.042388       0.006202        0.05856        0.00893        0.96994     1
   57279.073912       0.038565        0.03893        0.00626        0.28491     1
   57279.915234       0.068066        0.06115        0.00885        0.09359     1
   57280.338978       0.036009        0.05856        0.00758        0.21978     1
   57280.766251       0.005955        0.05126        0.00854        0.97653     1
   57281.800267       0.037113        0.03746        0.00711        0.19288     1
   57282.170040       0.002862        0.05952        0.01368        0.93545     1
   57284.195032       0.038289        0.05022        0.00736        0.23535     1
   57286.775610       0.036851        0.05419        0.00585        0.35597     1
   57288.641431       0.039103        0.07029        0.00890        0.28843     1
   57290.505867       0.042705        0.09659        0.00795        0.26787     1
   57293.131245       0.068037        0.10500        0.00875        0.15406     1
   57297.821136       0.033016        0.15134        0.01027        0.32123     1
   57299.550214       0.043504        0.25320        0.01363        0.25793     1
   57300.715608       0.011548        0.19992        0.01136        0.98553     1
   57301.575452       0.072424        0.14687        0.01009        0.16397     1
   57302.485926       0.037679        0.12952        0.01069        0.29098     1
   57303.341699       0.107590        0.11168        0.00891        0.10176     1
   57305.474847       0.035442        0.06595        0.01195        0.12339     1
   57310.638121       0.002847        0.05685        0.01343        0.95975     1
   57317.149261       0.005549        0.05733        0.00931        0.97591     1
   57338.481562       0.002455        0.05984        0.01411        0.96463     1
   57345.129437       0.004576        0.05631        0.01029        0.97628     1
   57354.617527       0.231754        0.04137        0.00835        0.02437     1
   57360.904473       0.469841        0.03428        0.00549        0.02038     1
   57380.930027       0.035907        0.02692        0.00561        0.19613     1
   57386.221884       0.145414        0.05569        0.00428        0.19168     1
   57387.951818       0.005781        0.03617        0.00738        0.94470     1
   57395.200740       0.007597        0.04697        0.00725        0.96947     1
   57401.284166       0.035936        0.15020        0.01678        0.14030     1
   57408.622999       0.000261        0.35631       -1.00000        0.89406     1
   57416.007045       0.004721        0.10999        0.01401        0.90053     1
   57429.498288       0.003094        0.04675        0.01297        0.97665     1
