/*
**
**  Swift/XRT light curve for Mrk 501.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   55020.942626       0.028166        5.71348        0.07813        0.29883     0
   55027.742576       0.140807        4.68242        0.03401        0.19749     0
   55029.922430       0.036606        4.10881        0.07736        0.13779     0
   55030.003239       0.000203        2.93789        0.57525        0.99892     1
   55035.162816       0.005923        3.10469        0.07205        0.95506     0
   55040.791843       0.005489        3.87603        0.07092        0.97681     0
   55043.002777       0.000436        3.70971        0.45196        0.96559     1
   55043.008577       0.004601        4.10322        0.07844        0.98679     0
   55047.344491       0.007514        3.43303        0.05558        0.98306     0
   55054.331388       0.101950        3.52484        0.06413        0.05777     0
   55061.012555       0.001302        6.63367        0.26323        0.95850     0
   55068.422056       0.007083        3.46270        0.05919        0.97753     0
   55075.053786       0.005897        3.01677        0.06023        0.97301     0
   55089.114220       0.005692        7.42527        0.72932        0.90137     0
   55096.002776       0.000436        4.24704        0.51546        0.93226     1
   55096.039136       0.035159        4.40027        0.07880        0.14007     0
   55103.465494       0.036580        2.88190        0.05512        0.18075     0
   55110.991118       0.005405        3.19341        0.06883        0.96681     0
   55117.949482       0.006071        3.16986        0.06138        0.97331     0
   55131.944673       0.006707        3.38572        0.06096        0.97239     0
   55138.543902       0.037312        3.26404        0.05911        0.17373     0
   55145.677747       0.005576        4.22897        0.07236        0.98547     0
   55152.958647       0.006591        4.01674        0.06572        0.97849     0
   55159.426983       0.038284        3.30265        0.05058        0.23211     0
   55173.098813       0.006042        2.86594        0.05653        0.98228     0
   55180.002777       0.000436        2.60953        0.37356        0.99892     1
   55180.031488       0.027512        3.31753        0.07279        0.15361     0
   55187.830924       0.008646        3.64318        0.05595        0.97958     0
   55194.399802       0.007839        3.43925        0.05635        0.97490     0
   55201.048782       0.037323        3.69838        0.06360        0.19921     0
   55208.283867       0.036936        3.00798        0.04511        0.27976     0
   55215.211444       0.005900        3.08958        0.06407        0.97057     0
   55229.993988       0.005984        3.12576        0.06049        0.97872     0
   55236.222373       0.006794        3.01575        0.05625        0.97138     0
   55248.610277       0.007054        4.65447        0.06749        0.98523     0
   55276.070771       0.040304        4.85611        0.04521        0.40812     0
   55291.904666       0.006447        4.93487        0.09675        0.96544     0
   55298.869984       0.007083        5.19371        0.07394        0.98611     0
   55305.361474       0.007254        7.23382        0.10169        0.98564     0
   55319.543236       0.007462        7.14600        0.08023        0.99496     0
   55325.770715       0.005694       11.19827        0.12303        0.99746     0
   55333.987625       0.006826        7.14416        0.08280        0.99618     0
   55340.882846       0.003238        5.72874        0.11314        0.98187     0
   55347.850287       0.006620        6.16778        0.09803        0.97640     0
   55354.818274       0.006013        7.64271        0.09146        0.99711     0
   55361.177641       0.137593        4.10525        0.07755        0.03474     0
   55368.787852       0.006589        5.02028        0.07425        0.98726     0
   55375.210258       0.006392        4.18903        0.07771        0.97057     0
   55382.513550       0.006594        3.69171        0.06351        0.98245     0
   55396.695783       0.006276        3.74044        0.06452        0.98432     0
   55403.797662       0.006505        3.61704        0.06243        0.98265     0
   55411.016297       0.006589        4.07106        0.06632        0.97980     0
   55429.219016       0.005955        2.61275        0.05580        0.97522     0
   55623.238156       0.037517        3.46826        0.06374        0.18192     0
   55626.546536       0.007555        3.66614        0.05808        0.97855     0
   55628.222837       0.006997        6.94099        0.13612        0.95244     0
   55630.305707       0.006797        3.79932        0.06372        0.98169     0
   55632.244501       0.007572        3.07692        0.05739        0.97134     0
   55634.447483       0.006652        3.40260        0.08178        0.95128     0
   55637.259643       0.006997        3.59546        0.05891        0.98222     0
   55644.275367       0.005839        4.41943        0.07300        0.98117     0
   55650.178245       0.000923        5.64706        0.20779        0.98156     0
   55653.517077       0.003035        5.62621        0.12628        0.97880     0
   55656.130146       0.004572        5.74577        0.09276        0.98576     0
   55659.466927       0.005286        4.46897        0.08018        0.97811     0
   55662.154137       0.006276        4.28252        0.07271        0.98248     0
   55665.499775       0.007170        4.26676        0.06504        0.97983     0
   55669.902632       0.005694        4.93936        0.07852        0.98476     0
   55671.045015       0.006360        5.75410        0.08112        0.97953     0
   55677.065883       0.007691        6.27495        0.08054        0.98683     0
   55680.404272       0.006128        7.00293        0.08719        0.99528     0
   55682.355726       0.005347        4.82221        0.08245        0.97673     0
   55686.425338       0.007954        6.57805        0.07407        0.98836     0
   55689.037791       0.006620        6.94616        0.08554        0.97378     0
   55692.443417       0.006562        6.57559        0.14474        0.94896     0
   55695.190172       0.002193        6.98646        0.14728        0.99462     0
   55696.534691       0.005550        6.73667        0.09079        0.99218     0
   55703.997856       0.037517        5.48393        0.07905        0.20414     0
   55707.295937       0.008209        5.45957        0.06805        0.99260     0
   55709.986051       0.004916        6.26388        0.09411        0.99175     0
   55713.251117       0.004424        6.87625        0.10239        0.99387     0
   55715.943002       0.005576        5.77249        0.08526        0.98030     0
   55722.028560       0.006849        6.43306        0.07992        0.99409     0
   55725.841973       0.006620        7.70932        0.08909        0.99301     0
   55731.394073       0.005929        4.42505        0.07950        0.96730     0
   55736.941988       0.006594        5.97659        0.08419        0.98991     0
   55738.288338       0.001907        5.96120        0.15823        0.98328     0
   55745.843709       0.004855        6.41702        0.09419        0.98987     0
   55752.794302       0.004308        5.78001        0.09943        0.98512     0
   55768.573752       0.003006        4.53873        0.10569        0.97579     0
   55776.880415       0.005694        4.17353        0.07397        0.93293     0
   55783.496229       0.006505        4.83194        0.07249        0.97820     0
   55789.312393       0.006331        4.37644        0.07015        0.98172     0
   55796.268681       0.004887        3.74387        0.07208        0.98401     0
   55803.302595       0.006389        3.99887        0.06598        0.98143     0
   55818.920958       0.026256        5.77937        0.09079        0.18458     0
   55825.433243       0.003530        5.28793        0.10239        0.98776     0
   55833.271225       0.006505        6.00717        0.08118        0.99155     0
   55839.893124       0.006881        5.83166        0.07682        0.98570     0
   55847.104625       0.007173        5.07385        0.07223        0.98386     0
   55852.065511       0.006016        5.33861        0.07818        0.99230     0
   55859.874038       0.005781        4.88559        0.09224        0.97798     0
   55866.430838       0.005923        9.26440        0.10329        0.96873     0
   55873.938626       0.006508       10.52024        0.10351        0.99460     0
   55887.040723       0.006505        6.82247        0.08320        0.99288     0
   55894.182718       0.006126        8.98242        0.09780        0.99622     0
   55901.084563       0.005663        9.43999        0.10422        0.99796     0
